LAND_SF,YR_BUILT,NUM_FLOORS,NUM_PARK,NUM_RMS,NUM_BDRMS,NUM_FULL_BTH,NUM_HALF_BTH,ZIP_CODE,AV_TOTAL
1196.0,2006.0,1.0,1.0,4.0,2.0,2.0,0.0,2134.0,418300
497.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2113.0,406300
2760.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2215.0,839000
2500.0,1900.0,3.0,0.0,14.0,5.0,3.0,0.0,2128.0,648600
2250.0,1890.0,3.0,0.0,7.0,5.0,1.0,0.0,2127.0,752600
5880.0,1945.0,2.0,0.0,12.0,6.0,2.0,0.0,2126.0,438700
1472.0,2004.0,1.0,1.0,5.0,2.0,2.0,0.0,2210.0,1161900
704.0,1940.0,1.0,1.0,3.0,1.0,1.0,0.0,2135.0,356100
600.0,1900.0,1.0,0.0,4.0,2.0,1.0,0.0,2129.0,437200
4687.0,1900.0,2.0,0.0,12.0,4.0,1.0,1.0,2130.0,527200
1429.0,1880.0,2.0,0.0,5.0,2.0,3.0,0.0,2127.0,674900
712.0,1900.0,1.0,0.0,4.0,2.0,1.0,0.0,2118.0,733100
1008.0,1900.0,2.0,1.0,3.0,1.0,2.0,0.0,2130.0,523300
2289.0,1890.0,3.0,0.0,8.0,4.0,3.0,2.0,2119.0,350675
39127.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,2111.0,10563888
2159.0,1905.0,3.0,0.0,17.0,9.0,3.0,0.0,2120.0,1482800
88172.0,2006.0,17.0,0.0,0.0,0.0,0.0,0.0,2215.0,0
910.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,78000
1200.0,1870.0,2.0,0.0,6.0,2.0,2.0,0.0,2129.0,830500
410.0,1968.0,1.0,0.0,2.0,1.0,1.0,0.0,2135.0,157200
1324.0,2008.0,1.0,0.0,4.0,2.0,2.0,0.0,2116.0,1290400
130542.0,1970.0,10.0,0.0,0.0,0.0,0.0,0.0,2115.0,363112878
5500.0,1928.0,2.0,0.0,10.0,4.0,3.0,0.0,2132.0,643900
4000.0,1948.0,1.0,0.0,5.0,2.0,1.0,0.0,2136.0,246300
3017.0,2006.0,2.0,2.0,6.0,3.0,3.0,0.0,2135.0,1113300
7930.0,1900.0,2.0,0.0,10.0,4.0,2.0,0.0,2136.0,489900
886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,49486
5000.0,1967.0,2.0,0.0,7.0,3.0,1.0,1.0,2136.0,356700
1208.0,1925.0,1.0,1.0,8.0,3.0,1.0,0.0,2131.0,375200
1673.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2118.0,0
6589.0,1998.0,2.0,0.0,6.0,3.0,1.0,1.0,2125.0,161300
504.0,1850.0,1.0,0.0,3.0,1.0,1.0,0.0,2108.0,526600
552.0,1963.0,1.0,0.0,3.0,1.0,1.0,0.0,2132.0,185500
4800.0,1903.0,2.0,0.0,9.0,5.0,3.0,0.0,2131.0,512100
4089.0,1890.0,2.0,0.0,9.0,4.0,3.0,1.0,2135.0,797000
5725.0,1906.0,2.0,0.0,7.0,3.0,1.0,1.0,2132.0,513900
1494.0,1900.0,2.0,0.0,6.0,3.0,2.0,0.0,2129.0,631200
328.0,1955.0,1.0,1.0,1.0,1.0,1.0,0.0,2124.0,115800
6905.0,1915.0,2.0,0.0,14.0,6.0,3.0,0.0,2126.0,357400
4550.0,1905.0,2.0,0.0,14.0,6.0,3.0,0.0,2121.0,359400
4000.0,1930.0,1.0,0.0,0.0,0.0,0.0,0.0,2124.0,297500
2458.0,2005.0,2.0,1.0,5.0,2.0,2.0,1.0,2135.0,629200
1244.0,2017.0,1.0,0.0,4.0,2.0,2.0,0.0,2114.0,1097000
4661.0,1962.0,1.5,0.0,5.0,3.0,1.0,1.0,2132.0,389300
392.0,1915.0,1.0,0.0,2.0,1.0,1.0,0.0,2215.0,337300
2800.0,1890.0,3.0,0.0,18.0,12.0,3.0,0.0,2128.0,657200
1029.0,1899.0,3.0,0.0,11.0,6.0,3.0,0.0,2127.0,845600
5378.0,1989.0,2.0,0.0,6.0,3.0,2.0,1.0,2132.0,571100
1234.0,1983.0,2.0,1.0,4.0,2.0,2.0,1.0,2109.0,908100
715.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2116.0,792100
738.0,1875.0,1.0,0.0,5.0,2.0,1.0,0.0,2129.0,515100
2892.0,1900.0,2.0,0.0,10.0,4.0,2.0,0.0,2121.0,360900
1200.0,1905.0,1.0,0.0,5.0,2.0,1.0,0.0,2127.0,532600
1126.0,2013.0,1.0,0.0,4.0,2.0,2.0,0.0,2127.0,693800
3200.0,1905.0,3.0,0.0,18.0,9.0,3.0,0.0,2121.0,472600
915.0,1910.0,1.0,0.0,4.0,2.0,2.0,0.0,2215.0,652000
1530.0,2017.0,2.0,0.0,6.0,3.0,2.0,1.0,2129.0,862200
1057.0,1897.0,1.0,2.0,5.0,2.0,1.0,0.0,2124.0,310400
1470.0,1870.0,1.0,0.0,5.0,2.0,1.0,0.0,2130.0,510800
5642.0,1920.0,4.0,0.0,0.0,0.0,0.0,0.0,2134.0,3158000
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,58200
1766.0,2004.0,2.0,1.0,6.0,3.0,1.0,1.0,2119.0,354144
1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,17600
2840.0,1875.0,3.0,0.0,11.0,4.0,1.0,1.0,2130.0,1029800
5074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,121600
44398.0,1972.0,2.0,0.0,0.0,0.0,0.0,0.0,2118.0,10375000
1354.0,1905.0,1.0,1.0,6.0,2.0,1.0,0.0,2124.0,413200
2099.0,1999.0,3.5,0.0,0.0,0.0,0.0,0.0,2118.0,0
6066.0,1950.0,2.0,0.0,10.0,6.0,2.0,0.0,2131.0,497500
5137.0,1900.0,2.0,0.0,10.0,5.0,3.0,0.0,2124.0,447500
730.0,1946.0,1.0,0.0,4.0,1.0,1.0,0.0,2130.0,243400
6220.0,1920.0,2.0,0.0,10.0,4.0,2.0,0.0,2131.0,564700
45579.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
0.0,2013.0,4.0,0.0,0.0,0.0,0.0,0.0,2215.0,44843500
8200.0,1890.0,2.0,0.0,8.0,4.0,2.0,0.0,2136.0,410600
1247.0,2016.0,1.0,1.0,4.0,2.0,2.0,0.0,2127.0,651700
1858.0,2008.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
6340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,99900
1509.0,1900.0,3.0,0.0,17.0,8.0,3.0,0.0,2128.0,594200
798.0,1899.0,1.0,0.0,4.0,2.0,1.0,0.0,2115.0,661500
775.0,1899.0,1.0,0.0,4.0,2.0,2.0,0.0,2116.0,710200
1195.0,1900.0,1.0,1.0,5.0,2.0,1.0,0.0,2130.0,492100
1131.0,1899.0,1.0,0.0,5.0,2.0,2.0,0.0,2210.0,902900
485.0,1890.0,1.0,0.0,2.0,0.0,1.0,0.0,2116.0,515100
477.0,1910.0,1.0,0.0,3.0,1.0,1.0,0.0,2135.0,255300
1554.0,1905.0,1.0,1.0,4.0,2.0,1.0,0.0,2127.0,497000
833.0,1870.0,2.0,0.0,6.0,3.0,1.0,0.0,2129.0,684800
4000.0,1920.0,2.5,0.0,11.0,6.0,2.0,0.0,2126.0,438300
9319.0,1885.0,2.0,0.0,11.0,5.0,1.0,1.0,2124.0,647600
844.0,1890.0,1.0,0.0,4.0,2.0,1.0,0.0,2118.0,658800
3700.0,1900.0,3.0,0.0,18.0,9.0,3.0,0.0,2121.0,408300
265.0,1889.0,1.0,0.0,1.0,1.0,1.0,0.0,2115.0,303900
1506.0,1988.0,2.0,1.0,4.0,2.0,3.0,0.0,2134.0,602200
510.0,1930.0,1.0,0.0,3.0,1.0,1.0,0.0,2127.0,294300
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,90000
962.0,1910.0,1.0,0.0,4.0,2.0,1.0,0.0,2115.0,324300
1173.0,2000.0,1.0,1.0,2.0,1.0,1.0,0.0,2118.0,835600
4228.0,1945.0,2.0,0.0,10.0,3.0,2.0,0.0,2131.0,353600
1120.0,1968.0,1.0,0.0,4.0,2.0,2.0,0.0,2111.0,953400
1038.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
8100.0,1956.0,1.5,0.0,8.0,3.0,2.0,0.0,2131.0,521800
3568.0,1905.0,3.0,0.0,15.0,9.0,3.0,0.0,2124.0,542700
44600.0,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,2136.0,932500
3645.0,1910.0,2.0,0.0,12.0,6.0,2.0,0.0,2135.0,669200
722.0,2017.0,1.0,1.0,4.0,2.0,1.0,0.0,2125.0,409600
755.0,1867.0,1.0,1.0,3.0,2.0,1.0,0.0,2116.0,832900
4900.0,1930.0,2.0,0.0,11.0,4.0,2.0,0.0,2120.0,1052400
710.0,1840.0,1.0,0.0,5.0,2.0,1.0,0.0,2118.0,622600
5315.0,1930.0,1.0,0.0,0.0,0.0,0.0,0.0,2136.0,882500
821.0,1963.0,1.0,1.0,4.0,2.0,1.0,0.0,2135.0,348600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,47000
1468.0,1860.0,3.0,0.0,9.0,3.0,2.0,2.0,2129.0,1979600
7300.0,1928.0,2.0,0.0,14.0,6.0,2.0,0.0,2126.0,632400
1411.0,1899.0,1.0,0.0,0.0,0.0,0.0,0.0,2116.0,3197480
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,111700
3200.0,1926.0,2.0,0.0,7.0,4.0,1.0,1.0,2122.0,369200
1197.0,1967.0,1.0,0.0,4.0,2.0,2.0,0.0,2114.0,774600
1337.0,1910.0,2.0,0.0,5.0,3.0,1.0,1.0,2124.0,328500
4510.0,1885.0,1.0,0.0,5.0,3.0,1.0,0.0,2131.0,304500
9431.0,1896.0,2.0,0.0,8.0,3.0,1.0,0.0,2131.0,510000
1657.0,1860.0,3.0,0.0,8.0,3.0,2.0,1.0,2129.0,1543200
2058.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2118.0,593955
1536.0,1988.0,3.0,1.0,5.0,3.0,1.0,1.0,2124.0,194500
1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,99162
1438.0,1890.0,3.0,0.0,10.0,4.0,3.0,0.0,2119.0,420300
5130.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2122.0,1779000
142157.0,2000.0,17.0,0.0,0.0,0.0,0.0,0.0,2210.0,277239500
5000.0,1915.0,2.0,0.0,6.0,3.0,1.0,0.0,2132.0,514600
3948.0,2002.0,2.0,0.0,7.0,3.0,2.0,0.0,2124.0,443700
744.0,1910.0,1.0,1.0,5.0,2.0,1.0,0.0,2124.0,306700
1617.0,1875.0,2.0,1.0,5.0,1.0,2.0,0.0,2122.0,408200
1152.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,326399
5926.0,1910.0,2.0,0.0,7.0,4.0,1.0,1.0,2132.0,541000
878.0,1905.0,1.0,0.0,5.0,2.0,1.0,0.0,2127.0,415300
1272.0,2002.0,1.0,0.0,2.0,0.0,1.0,1.0,2118.0,1130400
4000.0,2007.0,3.0,0.0,11.0,6.0,4.0,1.0,2119.0,688200
5055.0,1900.0,3.0,0.0,0.0,0.0,0.0,0.0,2124.0,0
687.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2116.0,686300
3365.0,1905.0,3.0,0.0,18.0,11.0,3.0,0.0,2126.0,499800
922.0,1899.0,1.0,2.0,4.0,2.0,1.0,1.0,2128.0,337400
8962.0,1957.0,1.0,0.0,6.0,3.0,1.0,1.0,2136.0,344200
1090.0,1870.0,1.0,1.0,4.0,1.0,1.0,1.0,2116.0,1163400
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,69800
2896.0,1905.0,3.0,0.0,15.0,6.0,3.0,0.0,2122.0,589600
1086.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2113.0,1672500
1235.0,2004.0,1.0,1.0,5.0,2.0,2.0,0.0,2116.0,1246700
4992.0,1925.0,2.0,0.0,13.0,5.0,3.0,0.0,2131.0,565500
765.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2114.0,1284000
2529.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2129.0,1198500
2100.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
1752.0,1905.0,2.0,0.0,0.0,0.0,0.0,0.0,2125.0,737000
1819.0,1905.0,3.0,0.0,15.0,6.0,3.0,0.0,2122.0,482300
6077.0,1965.0,1.0,0.0,6.0,3.0,1.0,1.0,2132.0,357200
2319.0,1900.0,2.0,0.0,7.0,3.0,3.0,0.0,2113.0,1246960
4000.0,1915.0,1.0,0.0,4.0,2.0,1.0,0.0,2132.0,312900
1233.0,1899.0,1.0,1.0,4.0,2.0,2.0,0.0,2116.0,1327000
1500.0,1900.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.0,123722
1431.0,1935.0,2.0,0.0,5.0,2.0,1.0,0.0,2115.0,577170
2375.0,1915.0,3.0,1.0,10.0,3.0,1.0,1.0,2131.0,493100
6000.0,1930.0,2.0,0.0,10.0,4.0,2.0,0.0,2136.0,420300
4450.0,2015.0,3.0,0.0,0.0,0.0,0.0,0.0,2126.0,0
905.0,2015.0,1.0,1.0,5.0,2.0,1.0,0.0,2135.0,202100
923.0,1910.0,1.0,0.0,5.0,2.0,1.0,0.0,2127.0,525200
5752.0,1910.0,2.0,0.0,8.0,4.0,2.0,1.0,2130.0,584500
1540.0,1900.0,1.0,1.0,3.0,1.0,1.0,0.0,2210.0,1008900
4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,21800
449831.0,1969.0,16.0,0.0,0.0,0.0,0.0,0.0,2114.0,2111308200
2412.0,1899.0,5.0,0.0,0.0,0.0,0.0,0.0,2114.0,3731500
3678.0,1920.0,2.0,0.0,6.0,3.0,1.0,1.0,2131.0,481800
693.0,1882.0,1.0,1.0,3.0,1.0,1.0,0.0,2116.0,755100
3520.0,1905.0,3.0,0.0,15.0,6.0,3.0,0.0,2122.0,582900
1423.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2128.0,439500
3658.0,1920.0,3.0,0.0,15.0,6.0,3.0,0.0,2125.0,830900
42120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2126.0,636300
605.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2129.0,392900
331.0,1899.0,1.0,0.0,2.0,1.0,1.0,0.0,2108.0,426300
6288.0,1930.0,2.0,0.0,7.0,4.0,1.0,1.0,2131.0,546900
6531.0,1905.0,3.0,0.0,15.0,6.0,3.0,0.0,2124.0,557900
322.0,1920.0,1.0,0.0,2.0,0.0,1.0,0.0,2135.0,206900
1040.0,1900.0,1.0,1.0,5.0,2.0,1.0,0.0,2124.0,337400
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,500
722.0,1890.0,2.0,0.0,6.0,2.0,1.0,0.0,2120.0,333800
429.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2109.0,508500
961.0,1905.0,1.0,0.0,5.0,2.0,1.0,0.0,2128.0,356600
7067.0,1950.0,1.0,0.0,7.0,3.0,1.0,1.0,2136.0,312000
1810.0,1905.0,2.0,0.0,8.0,4.0,2.0,0.0,2130.0,448000
4159.0,1905.0,3.0,0.0,15.0,9.0,3.0,0.0,2125.0,779600
2550.0,1900.0,3.0,0.0,14.0,4.0,2.0,0.0,2128.0,493600
1568.0,1890.0,2.0,0.0,6.0,2.0,3.0,0.0,2127.0,658300
4537.0,1910.0,2.0,0.0,10.0,5.0,1.0,0.0,2131.0,548600
1449.0,1890.0,3.0,0.0,12.0,5.0,3.0,0.0,2119.0,600590
3500.0,1831.0,1.0,0.0,6.0,3.0,1.0,1.0,2122.0,358100
930.0,1885.0,2.0,0.0,3.0,1.0,1.0,1.0,2118.0,449700
4000.0,1900.0,2.0,0.0,7.0,3.0,1.0,0.0,2136.0,313800
5323.0,1957.0,1.0,0.0,6.0,2.0,1.0,1.0,2132.0,371900
580.0,1900.0,1.0,1.0,3.0,1.0,1.0,0.0,2127.0,323600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.0,60000
5000.0,1930.0,2.0,0.0,0.0,0.0,0.0,0.0,2131.0,0
4000.0,1905.0,3.0,0.0,18.0,9.0,3.0,0.0,2124.0,537400
3429.0,1900.0,3.0,0.0,10.0,4.0,2.0,0.0,2124.0,390100
656.0,1890.0,1.0,0.0,3.0,1.0,1.0,0.0,2129.0,338000
1365.0,1865.0,1.0,0.0,5.0,2.0,2.0,0.0,2114.0,1391200
5163.0,1912.0,3.0,0.0,0.0,0.0,0.0,0.0,2131.0,0
9648.0,1976.0,2.0,0.0,7.0,3.0,2.0,0.0,2130.0,916000
2600.0,1880.0,2.0,0.0,7.0,3.0,1.0,0.0,2128.0,315500
1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,25900
9000.0,1920.0,2.0,0.0,13.0,7.0,2.0,0.0,2131.0,657800
775.0,1930.0,1.0,0.0,4.0,2.0,1.0,0.0,2134.0,343100
625.0,1950.0,1.0,1.0,3.0,1.0,1.0,0.0,2467.0,196500
5439.0,1950.0,1.0,0.0,4.0,2.0,1.0,0.0,2132.0,355100
1582.0,1855.0,1.0,1.0,4.0,2.0,2.0,0.0,2109.0,1459819
3760.0,1935.0,2.0,0.0,11.0,5.0,2.0,0.0,2122.0,552900
795.0,1910.0,1.0,0.0,3.0,1.0,1.0,0.0,2113.0,524100
1562.0,1910.0,1.0,0.0,6.0,2.0,2.0,0.0,2215.0,1152600
760.0,1972.0,1.0,0.0,3.0,1.0,1.0,0.0,2110.0,585452
56945.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2130.0,2489300
3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,45000
1504.0,2000.0,1.0,1.0,5.0,2.0,2.0,1.0,2111.0,1651700
818.0,1900.0,1.0,0.0,5.0,2.0,1.0,0.0,2129.0,273200
4060.0,1905.0,3.0,0.0,18.0,9.0,3.0,0.0,2122.0,619700
16079.0,1979.0,1.0,0.0,9.0,3.0,1.0,1.0,2130.0,753700
3250.0,1915.0,2.0,0.0,6.0,5.0,1.0,2.0,2124.0,248600
1754.0,1900.0,2.0,0.0,6.0,3.0,2.0,1.0,2127.0,803500
2091.0,1905.0,3.0,0.0,12.0,6.0,4.0,0.0,2127.0,870000
5200.0,1923.0,2.0,0.0,6.0,3.0,1.0,1.0,2132.0,575800
930.0,1926.0,1.0,1.0,4.0,2.0,1.0,0.0,2130.0,221100
3511.0,1985.0,1.0,3.0,8.0,4.0,4.0,0.0,2116.0,5246600
1422.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2129.0,0
4896.0,1930.0,2.0,0.0,6.0,3.0,1.0,0.0,2131.0,404100
4401.0,1935.0,2.0,0.0,15.0,5.0,3.0,0.0,2135.0,863500
2500.0,1899.0,2.0,0.0,10.0,6.0,2.0,0.0,2128.0,456800
5834.0,1918.0,2.0,0.0,9.0,4.0,3.0,0.0,2132.0,542100
1365.0,1871.0,1.0,0.0,5.0,3.0,2.0,0.0,2116.0,1252600
1880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.0,15500
4200.0,1950.0,2.0,0.0,6.0,3.0,1.0,1.0,2136.0,348100
4870.0,1920.0,2.0,0.0,13.0,5.0,2.0,0.0,2132.0,658200
909.0,1988.0,1.0,0.0,4.0,2.0,1.0,0.0,2116.0,826700
986.0,1986.0,1.0,0.0,4.0,2.0,2.0,0.0,2215.0,724100
24369.0,1960.0,3.0,0.0,0.0,0.0,0.0,0.0,2119.0,0
1030.0,1904.0,2.0,0.0,5.0,2.0,1.0,1.0,2134.0,469700
5000.0,1930.0,2.5,0.0,8.0,5.0,1.0,0.0,2132.0,484900
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,74600
6800.0,1936.0,2.0,0.0,7.0,3.0,1.0,1.0,2132.0,633700
807.0,2006.0,1.0,0.0,5.0,2.0,1.0,0.0,2113.0,582800
17295.0,1935.0,4.0,0.0,0.0,0.0,0.0,0.0,2127.0,652670
602.0,1920.0,1.0,0.0,4.0,1.0,1.0,0.0,2127.0,377800
5266.0,2009.0,2.0,0.0,8.0,3.0,2.0,1.0,2124.0,505300
1557.0,2009.0,2.0,0.0,6.0,3.0,2.0,1.0,2135.0,579200
6562.0,1905.0,3.0,0.0,18.0,9.0,3.0,0.0,2124.0,603700
1600.0,1900.0,2.0,0.0,6.0,3.0,2.0,0.0,2124.0,379400
5798.0,1905.0,2.5,0.0,13.0,7.0,2.0,0.0,2126.0,335800
1446.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2130.0,0
485.0,1920.0,1.0,0.0,4.0,2.0,1.0,0.0,2120.0,460130
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,6700
1160.0,1885.0,1.0,1.0,3.0,1.0,1.0,0.0,2135.0,348500
3250.0,1910.0,1.5,0.0,7.0,3.0,1.0,1.0,2122.0,378500
17035.0,1965.0,3.0,0.0,0.0,0.0,0.0,0.0,2132.0,3146000
1874.0,1910.0,2.0,0.0,5.0,3.0,2.0,1.0,2115.0,1552370
12723.0,1895.0,3.0,0.0,21.0,9.0,3.0,0.0,2134.0,1292600
934.0,1910.0,1.0,1.0,2.0,1.0,1.0,0.0,2128.0,474100
1260.0,2004.0,1.0,1.0,5.0,2.0,2.0,0.0,2127.0,740600
3282.0,1945.0,2.0,0.0,12.0,6.0,2.0,0.0,2134.0,743500
5059.0,1953.0,1.0,0.0,4.0,2.0,2.0,0.0,2131.0,413700
6365.0,1910.0,3.0,0.0,0.0,0.0,0.0,0.0,2134.0,1763500
913.0,1968.0,1.0,2.0,4.0,2.0,1.0,0.0,2122.0,371300
1231.0,1885.0,3.0,0.0,9.0,3.0,2.0,1.0,2129.0,796500
1050.0,1890.0,1.0,2.0,4.0,2.0,1.0,1.0,2129.0,599100
966.0,2007.0,1.0,1.0,4.0,2.0,2.0,0.0,2108.0,1210687
10718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,122900
1016.0,1905.0,1.0,0.0,5.0,2.0,1.0,0.0,2130.0,421600
1388.0,1900.0,2.0,1.0,3.0,1.0,1.0,1.0,2130.0,426700
756.0,1960.0,1.0,1.0,4.0,2.0,1.0,0.0,2130.0,322200
820.0,1920.0,1.0,0.0,4.0,2.0,1.0,0.0,2130.0,255300
1319.0,2014.0,3.0,0.0,6.0,3.0,3.0,1.0,2129.0,1361900
441.0,1920.0,1.0,0.0,2.0,1.0,1.0,0.0,2135.0,243000
1045.0,1875.0,3.0,0.0,5.0,2.0,2.0,1.0,2127.0,622830
1416.0,1920.0,3.0,2.0,5.0,2.0,1.0,1.0,2131.0,210100
1056.0,1900.0,1.0,2.0,5.0,2.0,1.0,0.0,2122.0,353800
4531.0,1915.0,2.5,0.0,14.0,7.0,2.0,0.0,2122.0,496500
10200.0,1900.0,2.0,0.0,9.0,5.0,2.0,0.0,2124.0,708500
4200.0,1910.0,2.0,0.0,8.0,5.0,1.0,1.0,2132.0,565700
1890.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
890.0,1910.0,1.0,0.0,5.0,2.0,1.0,0.0,2135.0,364200
4400.0,1910.0,2.0,0.0,12.0,6.0,2.0,0.0,2136.0,527600
460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,150000
8217.0,1920.0,2.0,0.0,0.0,0.0,0.0,0.0,2136.0,1392500
5078.0,1935.0,2.0,0.0,6.0,3.0,1.0,0.0,2131.0,452300
1512.0,1860.0,4.0,0.0,13.0,4.0,2.0,1.0,2118.0,2893900
2047.0,2013.0,2.0,2.0,6.0,3.0,3.0,0.0,2122.0,537800
1325.0,1910.0,1.0,0.0,6.0,2.0,2.0,0.0,2129.0,670100
1495.0,2004.0,1.0,1.0,4.0,2.0,2.0,1.0,2116.0,1622500
5500.0,1915.0,2.0,0.0,8.0,4.0,2.0,0.0,2132.0,565600
1123.0,1910.0,1.0,0.0,4.0,2.0,1.0,0.0,2116.0,953000
49929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,9186900
19878.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2215.0,0
305.0,1895.0,1.0,0.0,2.0,1.0,1.0,0.0,2115.0,376100
4888.0,1875.0,2.0,0.0,8.0,3.0,1.0,1.0,2124.0,545400
923.0,1960.0,1.0,1.0,4.0,2.0,1.0,0.0,2135.0,415200
3195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0,30100
976.0,1905.0,1.0,0.0,5.0,2.0,1.0,0.0,2125.0,360500
600.0,1890.0,3.0,0.0,8.0,4.0,1.0,1.0,2127.0,595700
706.0,1910.0,1.0,0.0,4.0,2.0,1.0,0.0,2127.0,288900
2450.0,1899.0,3.0,0.0,6.0,3.0,3.0,1.0,2116.0,2938500
8625.0,1926.0,2.0,0.0,8.0,3.0,2.0,1.0,2132.0,549200
997.0,1988.0,1.0,1.0,4.0,2.0,2.0,0.0,2134.0,416800
1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,12900
4611.0,1899.0,2.0,0.0,0.0,0.0,0.0,0.0,2127.0,554500
4785.0,1900.0,2.0,0.0,10.0,4.0,2.0,0.0,2132.0,471300
9530.0,1975.0,2.0,0.0,0.0,0.0,0.0,0.0,2127.0,2969500
525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,3900
1034.0,1899.0,2.0,0.0,4.0,1.0,1.0,0.0,2118.0,671700
3254.0,1920.0,3.0,0.0,18.0,9.0,3.0,0.0,2124.0,630300
773.0,2006.0,1.0,1.0,2.0,1.0,1.0,0.0,2118.0,577800
6030.0,1920.0,2.0,0.0,14.0,8.0,3.0,0.0,2136.0,567000
9247.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
823.0,1987.0,1.0,0.0,4.0,1.0,1.0,0.0,2109.0,466281
1200.0,1900.0,2.0,0.0,5.0,2.0,1.0,0.0,2116.0,858500
907.0,1905.0,1.0,0.0,4.0,2.0,1.0,0.0,2130.0,425300
1197.0,1967.0,1.0,0.0,4.0,2.0,2.0,0.0,2114.0,677900
661.0,1905.0,1.0,0.0,3.0,1.0,1.0,0.0,2125.0,354700
456.0,2001.0,1.0,0.0,3.0,1.0,1.0,0.0,2127.0,336800
4417.0,1930.0,2.0,0.0,8.0,4.0,1.0,1.0,2126.0,388600
1650.0,1905.0,1.5,0.0,6.0,3.0,1.0,0.0,2127.0,427100
4185.0,1948.0,1.0,0.0,5.0,2.0,1.0,0.0,2136.0,214200
1474.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2129.0,0
8715.0,1988.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
820.0,1900.0,1.0,1.0,4.0,2.0,1.0,0.0,2124.0,279300
1450.0,1900.0,2.0,1.0,5.0,2.0,2.0,1.0,2127.0,830900
14130.0,1900.0,1.5,0.0,8.0,4.0,2.0,0.0,2132.0,527200
1661.0,1997.0,3.0,0.0,7.0,4.0,2.0,1.0,2127.0,940600
2750.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
